_id,ltable_id,rtable_id,ltable_Name,ltable_Sale Price,ltable_Category,ltable_Author,ltable_ISBN10,ltable_Pages,ltable_Publisher,ltable_Language,ltable_Dimensions,ltable_Weight,ltable_Rating,rtable_Name,rtable_Sale Price,rtable_Category,rtable_Author,rtable_ISBN10,rtable_Pages,rtable_Publisher,rtable_Language,rtable_Dimensions,rtable_Weight,rtable_Rating
925,1479,2086,Cross the Line Alex Cross,6.08,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455585327,400.0,Vision ,English,4.2 x 1 x 7.6 inches,8.2 ounces,4.5,"Mary, Mary (Alex Cross Novels)",7.1,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General > Best seller ranking: > # > 7967 >  > in > Books > # > 717 >  > in > Books > Literature & Fiction > # > 103 >  > in > Books > Literature & Fiction > Mystery & Suspense",James Patterson,6619039,435.0,Grand Central Pub Mass Market,English,7.50 x 4.25 x 1.25 Inches,,
926,1487,985,"Blood Rites The Dresden Files, Book 6",9.99,"Books > Mystery, Thriller & Suspense > Mystery",Jim  Butcher,9.78E+12,372.0,Roc; 1rst Printing edition ,English,4.2 x 1 x 7.5 inches,6.4 ounces,4.7,Blood Rites,9.94,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Paranormal,Jim Butcher,145987X,464.0,RocPenguin Publishing Group,English,7.50 x 4.20 x 1.00 Inches (US),,5.0
927,1500,902,The Seventh Plague,8.78,Books > Literature & Fiction > Action & Adventure,James Rollins,62381695,640.0,William Morrow; Reprint edition ,English,4.2 x 1.4 x 7.5 inches,12 ounces,4.5,"SEVENTH PLAGUE, THE",8.78,Books > Literature & Fiction > Fiction > Action & Adventure,"ROLLINS, JAMES",62381695,640.0,HarperCollins,English,7.50 x 4.25 x 1.50 Inches,,
928,1503,529,Behind Closed Doors Paperback ,14.68,Books > Literature & Fiction > Women's Fiction,B. A. Paris,1848454120,352.0,HQ ,English,5 x 1 x 7.8 inches,12 ounces,4.1,Behind Closed Doors,9.46,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General","Paris, B. A.",2840118,399.0,Christian Large Print,,5.75 x 8.50 x 1.00 Inches,,
929,1503,1147,Behind Closed Doors Paperback ,14.68,Books > Literature & Fiction > Women's Fiction,B. A. Paris,1848454120,352.0,HQ ,English,5 x 1 x 7.8 inches,12 ounces,4.1,BEHIND CLOSED DOORS,9.98,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Psychological",B. A. Paris,1250132363,352.0,St. Martin's PressSt. Martin's Griffin,English,8.25 x 5.43 x 23.88 Inches (US),,
930,1504,807,The Demon Crown,15.94,Books > Literature & Fiction > Action & Adventure,James Rollins,62381733,464.0,William Morrow; First Edition edition ,English,6 x 1.4 x 9 inches,1.1 pounds,4.7,The Demon Crown,15.94,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General","Rollins, James",62381733,441.0,HarperCollins,English,9.30 x 6.50 x 1.40 Inches,,
933,1505,720,The Ocean at the End of the Lane,6.48,Books > Literature & Fiction > Genre Fiction,Neil Gaiman,62459368,256.0,William Morrow; Reissue edition ,English,4.2 x 0.6 x 6.8 inches,4.8 ounces,4.3,The Ocean at the End of the Lane,6.48,Books > Literature & Fiction > Fiction > Literary,"Gaiman, Neil",2459362,241.0,HarperCollins,English,7.00 x 4.00 x 0.50 Inches,,
943,1514,305,The Lost Plot The Invisible Library Novel,10.2,Books > Science Fiction & Fantasy > Fantasy,Genevieve Cogman,039958742X,384.0,Ace ,English,5.4 x 1 x 8.2 inches,10.9 ounces,4.6,The Lost Plot,10.2,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Time Travel,Genevieve Cogman,039958742X,384.0,AcePenguin Publishing Group,English,,,
944,1515,178,"No Game No Life, Vol. 6 - light novel Paperback ",12.76,Books > Science Fiction & Fantasy > Fantasy,Yuu Kamiya,316385263,240.0,Yen On ,English,5.5 x 0.6 x 8.4 inches,7.8 ounces,4.7,No Game No Life 2,12.29,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Yuu Kamiya,6385174,192.0,Yen PressYen On,English,,,
945,1515,725,"No Game No Life, Vol. 6 - light novel Paperback ",12.76,Books > Science Fiction & Fantasy > Fantasy,Yuu Kamiya,316385263,240.0,Yen On ,English,5.5 x 0.6 x 8.4 inches,7.8 ounces,4.7,No Game No Life 3,12.29,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Yuu Kamiya,6385195,208.0,Yen PressYen On,English,,,
946,1515,2205,"No Game No Life, Vol. 6 - light novel Paperback ",12.76,Books > Science Fiction & Fantasy > Fantasy,Yuu Kamiya,316385263,240.0,Yen On ,English,5.5 x 0.6 x 8.4 inches,7.8 ounces,4.7,No Game No Life,12.71,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Yuu Kamiya,316385263,240.0,Yen PressYen On,,,,
949,1526,27,Death Without Company,12.84,"Books > Mystery, Thriller & Suspense > Mystery",Craig Johnson,143038389,271.0,Penguin Books; Reprint edition ,English,5 x 0.5 x 7.7 inches,8 ounces,4.6,Death Without Company ,11.0,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Police Procedural",Craig Johnson,3124817,320.0,Penguin BooksPenguin Publishing Group,English,,,
950,1527,822,The Hunt for Red October A Jack Ryan Novel,8.49,Books > Literature & Fiction > Action & Adventure,Tom Clancy,425240339,656.0,Berkley; Reprint edition ,English,4.3 x 1.3 x 7.6 inches,14.1 ounces,4.6,The Hunt for Red October,8.49,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",Tom Clancy,524033X,656.0,BerkleyPenguin Publishing Group,English,7.50 x 4.25 x 1.38 Inches (US),,
951,1533,1086,The Perfect Stranger,9.28,Books > Literature & Fiction > Genre Fiction,Megan Miranda,150110800X,368.0,Simon & Schuster; Reprint edition ,English,5.5 x 0.9 x 8.4 inches,10.4 ounces,4.0,The Perfect Stranger,6.99,Books > Literature & Fiction > Fiction > Contemporary Women,Megan Miranda,1107999,352.0,Simon &amp; Schuster,English,228.60 x 6.00 x 25.40 Millimeters,,
953,1536,854,The Sword of Shannara Trilogy Hardcover ,25.19,Books > Literature & Fiction > Action & Adventure,Terry Brooks,345453751,1200.0,Del Rey; 1st edition ,English,6.7 x 2.1 x 9.6 inches,3.6 pounds,4.4,The Heritage of Shannara,32.25,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,"Brooks, Terry",5465541,1238.0,Random House Inc,English,6.25 x 10.00 x 2.25 Inches,,4.0
954,1536,1204,The Sword of Shannara Trilogy Hardcover ,25.19,Books > Literature & Fiction > Action & Adventure,Terry Brooks,345453751,1200.0,Del Rey; 1st edition ,English,6.7 x 2.1 x 9.6 inches,3.6 pounds,4.4,The Sword of Shannara Trilogy,25.86,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic > Best seller ranking: > # > 7088 >  > in > Books > # > 632 >  > in > Books > Literature & Fiction > # > 55 >  > in > Books > Literature & Fiction > Fantasy,"Brooks, Terry",5453756,1191.0,Random House Inc,English,6.75 x 9.50 x 2.00 Inches,,3.0
959,1538,1431,Cibola Burn The Expanse,13.43,Books > Science Fiction & Fantasy > Science Fiction,James S. A. Corey,316334685,624.0,Orbit; Reprint edition ,English,6 x 1.6 x 9.2 inches,1.4 pounds,4.4,Cibola Burn,15.97,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Action & Adventure,James S. A. Corey,6334685,624.0,Orbit,English,9.25 x 6.00 x 1.62 Inches (US),,
960,1539,1616,The Da Vinci Code Paperback ,8.99,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Dan Brown,307474275,597.0,Anchor ,English,4.1 x 1.5 x 7.5 inches,10.4 ounces,4.5,"DA VINCI CODE, THE",8.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 6669 >  > in > Books > # > 583 >  > in > Books > Literature & Fiction > # > 92 >  > in > Books > Literature & Fiction > Mystery & Suspense","BROWN, DAN",7474275,624.0,Random House,English,7.50 x 4.25 x 1.50 Inches,,5.0
961,1542,584,Half Broke Horses,9.59,Books > Literature & Fiction > Genre Fiction,Jeannette Walls,1416586296,272.0,Scribner; Reprint edition ,English,5.2 x 1.3 x 8 inches,8.8 ounces,4.6,Half Broke Horses,21.97,Books > Literature & Fiction > Fiction > General,Jeannette Walls,6586281,288.0,Scribner,English,228.60 x 6.00 x 25.40 Millimeters,,4.8333
962,1549,1174,Sword Art Online 12 light novel,9.8,Books > Teen & Young Adult > Literature & Fiction,Reki Kawahara,316390453,216.0,Yen On ,English,5.5 x 0.6 x 8.2 inches,7.7 ounces,4.8,Sword Art Online Progressive The Novel 2,12.53,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Action & Adventure,Reki Kawahara,6342172,256.0,Yen PressYen On,English,,,
964,1549,1673,Sword Art Online 12 light novel,9.8,Books > Teen & Young Adult > Literature & Fiction,Reki Kawahara,316390453,216.0,Yen On ,English,5.5 x 0.6 x 8.2 inches,7.7 ounces,4.8,Sword Art Online 10,10.47,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Action & Adventure,"Abec Kawahara, Reki Paul, Stephen",6390430,231.0,Yen Pr,English,5.50 x 8.50 x 1.00 Inches,,
967,1549,2183,Sword Art Online 12 light novel,9.8,Books > Teen & Young Adult > Literature & Fiction,Reki Kawahara,316390453,216.0,Yen On ,English,5.5 x 0.6 x 8.2 inches,7.7 ounces,4.8,Sword Art Online Progressive 4,12.06,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > General,Reki Kawahara,031631465X,192.0,Yen Press,,,,
968,1553,100,Heartbreak Hotel,9.92,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Jonathan Kellerman,345541456,416.0,Ballantine Books; Reprint edition ,English,4.2 x 1 x 7.6 inches,7.7 ounces,4.1,HEARTBREAK HOTEL,9.4,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense","KELLERMAN, JONATHAN",345541456,416.0,Random House,English,7.60 x 4.20 x 1.00 Inches (US),,
969,1559,492,Nothing to Lose Jack Reacher,8.99,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Lee Child,044024367X,560.0,Dell; Reprint edition ,English,4.2 x 1.4 x 7.5 inches,10.4 ounces,3.9,Nothing To Lose,17.97,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General","Child, Lee, Shale, Kerry",184657109X,,Cornerstone,,,,
970,1559,1287,Nothing to Lose Jack Reacher,8.99,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Lee Child,044024367X,560.0,Dell; Reprint edition ,English,4.2 x 1.4 x 7.5 inches,10.4 ounces,3.9,Lee Child Jack Reacher Books 1-3,21.61,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",Lee Child,5154115,,BerkleyPenguin Publishing Group,English,7.60 x 4.35 x 3.63 Inches (US),,
971,1559,1509,Nothing to Lose Jack Reacher,8.99,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Lee Child,044024367X,560.0,Dell; Reprint edition ,English,4.2 x 1.4 x 7.5 inches,10.4 ounces,3.9,NOTHING TO LOSE,8.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 8862 >  > in > Books > # > 74 >  > in > Books > Mystery & Suspense > # > 29 >  > in > Books > Mystery & Suspense > Thrillers","CHILD, LEE",044024367X,560.0,Random House,English,7.50 x 4.50 x 1.25 Inches,,
972,1565,983,Memory Man Memory Man series,8.49,Books > Literature & Fiction > Action & Adventure,David Baldacci,1455559806,509.0,Vision; Reissue edition ,English,4.2 x 1.2 x 7.8 inches,6.4 ounces,4.4,Memory Man,11.1,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",David Baldacci,147896121X,,Hachette AudioGrand Central Publishing,English,5.75 x 5.25 x 1.00 Inches (US),,
973,1567,271,Count to Ten,12.1,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson Ashwin Sanghi,1538759632,400.0,Grand Central Publishing; Reprint edition ,English,5.2 x 1.1 x 8 inches,11.2 ounces,3.8,Count to Ten,15.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Private Investigators",James Patterson Ashwin Sanghi,1538759632,400.0,Grand Central Publishing,English,8.00 x 5.25 x 1.12 Inches (US),,
974,1569,1515,Norwegian Wood Paperback ,12.5,Books > Literature & Fiction > Contemporary,Haruki Murakami Jay Rubin,375704027,298.0,Vintage; Translated from Japanese edition ,English,5.2 x 0.6 x 8 inches,7.8 ounces,4.3,NORWEGIAN WOOD,12.5,Books > Literature & Fiction > Fiction > Literary,"MURAKAMI, HARUKI",5704023,304.0,Random House Inc,English,8.00 x 5.25 x 0.75 Inches,,
975,1581,34,Canto Bight Star Wars,16.01,Books > Literature & Fiction > Genre Fiction,Saladin Ahmed Rae Carson John Jackson Miller,152479953X,320.0,Del Rey ,English,6.5 x 1.1 x 9.5 inches,1.2 pounds,3.5,CANTO BIGHT (STAR WARS),16.01,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera,"AHMED, SALADIN",152479953X,320.0,Random House Inc,English,9.50 x 6.50 x 1.25 Inches,,
976,1582,84,The Lands of Ice and Fire A Game of Thrones,30.07,Books > Literature & Fiction > Action & Adventure,George R. R. Martin,345538544,,Bantam; Media Tie In edition ,English,9.1 x 1.6 x 12 inches,3 pounds,4.2,A Game of Thrones,22.71,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic > Best seller ranking: > # > 1596 >  > in > Books > # > 104 >  > in > Books > Literature & Fiction > # > 14 >  > in > Books > Literature & Fiction > Fantasy,"Martin, George R. R.",3103540,694.0,Random House Inc,English,9.75 x 6.50 x 1.75 Inches,,5.0
977,1582,1051,The Lands of Ice and Fire A Game of Thrones,30.07,Books > Literature & Fiction > Action & Adventure,George R. R. Martin,345538544,,Bantam; Media Tie In edition ,English,9.1 x 1.6 x 12 inches,3 pounds,4.2,A Song of Ice and Fire,47.52,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic > Best seller ranking: > # > 3699 >  > in > Books > # > 285 >  > in > Books > Literature & Fiction > # > 31 >  > in > Books > Literature & Fiction > Fantasy,"Martin, George R. R.",5535566,4272.0,Random House,English,8.25 x 6.50 x 9.25 Inches,,3.5
978,1582,1429,The Lands of Ice and Fire A Game of Thrones,30.07,Books > Literature & Fiction > Action & Adventure,George R. R. Martin,345538544,,Bantam; Media Tie In edition ,English,9.1 x 1.6 x 12 inches,3 pounds,4.2,A Game of Thrones,22.66,Books > Literature & Fiction > Fiction > Action & Adventure,"Martin, George R. R.",3808049,880.0,Random House Inc,English,10.00 x 7.00 x 2.25 Inches,,
979,1582,2039,The Lands of Ice and Fire A Game of Thrones,30.07,Books > Literature & Fiction > Action & Adventure,George R. R. Martin,345538544,,Bantam; Media Tie In edition ,English,9.1 x 1.6 x 12 inches,3 pounds,4.2,A Game of Thrones,33.07,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,"Martin, George R. R.",307913090,,Random House,English,6.00 x 5.25 x 2.50 Inches,,5.0
980,1582,2109,The Lands of Ice and Fire A Game of Thrones,30.07,Books > Literature & Fiction > Action & Adventure,George R. R. Martin,345538544,,Bantam; Media Tie In edition ,English,9.1 x 1.6 x 12 inches,3 pounds,4.2,"WORLD OF ICE AND FIRE, THE",35.99,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General > Best seller ranking: > # > 137 >  > in > Books > # > 12 >  > in > Books > Literature & Fiction > # > 4 >  > in > Books > Literature & Fiction > Fantasy,"MARTIN, GEORGE R.R.",3805446,336.0,Random House Inc,English,12.00 x 10.00 x 1.00 Inches,,5.0
981,1582,2135,The Lands of Ice and Fire A Game of Thrones,30.07,Books > Literature & Fiction > Action & Adventure,George R. R. Martin,345538544,,Bantam; Media Tie In edition ,English,9.1 x 1.6 x 12 inches,3 pounds,4.2,A Game of Thrones 1,16.69,Books > Literature & Fiction > Fiction > Media Tie-Ins > Best seller ranking: > # > 4380 >  > in > Books > # > 333 >  > in > Books > Literature & Fiction > # > 21 >  > in > Books > Literature & Fiction > Movie & TV Tie-Ins,"Martin, George R. R.",044042321X,240.0,Random House Inc,English,10.00 x 6.00 x 1.00 Inches,,5.0
982,1582,2471,The Lands of Ice and Fire A Game of Thrones,30.07,Books > Literature & Fiction > Action & Adventure,George R. R. Martin,345538544,,Bantam; Media Tie In edition ,English,9.1 x 1.6 x 12 inches,3 pounds,4.2,"A Game of Thrones (A Song of Ice and Fire, Book 1) (Paperback)",17.79,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,"Martin, George R. R.",7548230,,HarperCollins Publishers,,,,
983,1593,1752,Seven Stones to Stand or Fall,20.4,Books > Literature & Fiction > Genre Fiction,Diana Gabaldon,039959342X,544.0,Delacorte Press; First Edition edition ,English,6.5 x 1.6 x 9.5 inches,1.8 pounds,4.6,Seven Stones to Stand or Fall,20.4,Books > Literature & Fiction > Fiction > Historical,Diana Gabaldon,039959342X,544.0,Paperbackshop Uk Import,English,10.00 x 7.00 x 2.25 Inches,,
984,1594,1117,Collision Point,6.47,Books > Literature & Fiction > United States,Lora Leigh,1250110327,336.0,St. Martin's Paperbacks ,English,4.4 x 0.9 x 6.9 inches,5.6 ounces,4.0,Collision Point ,7.99,Books > Literature & Fiction > Fiction > Romance > Military,Lora Leigh,1250110327,350.0,St. Martin's PressSt. Martin's Paperbacks,,,,
985,1596,1494,Tom Clancy Power and Empire A Jack Ryan Novel,16.76,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Marc Cameron,735215898,592.0,G.P. Putnam's Sons; First Edition edition ,English,6.2 x 1.8 x 9.3 inches,1.8 pounds,4.1,Tom Clancy Power and Empire,16.76,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense","CAMERON, MARC",735215898,592.0,Penguin Group USA,English,9.25 x 6.25 x 1.75 Inches,,
986,1596,2194,Tom Clancy Power and Empire A Jack Ryan Novel,16.76,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Marc Cameron,735215898,592.0,G.P. Putnam's Sons; First Edition edition ,English,6.2 x 1.8 x 9.3 inches,1.8 pounds,4.1,Tom Clancy Power and Empire,20.56,Books > Literature & Fiction > Fiction > War & Military,"Cameron, Marc",525524215,737.0,Random House Inc,English,9.25 x 6.25 x 1.00 Inches,,
987,1599,355,The Silent Corner,9.99,Books > Literature & Fiction > Action & Adventure,Dean Koontz,345546792,576.0,Bantam; Reprint edition ,English,4.2 x 1.2 x 7.5 inches,10.7 ounces,4.4,SILENT CORNER,8.2,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense","KOONTZ, DEAN",345546792,576.0,Random House,English,7.50 x 4.20 x 1.20 Inches (US),,
989,1600,986,No Country for Old Men Paperback ,10.87,Books > Literature & Fiction > Action & Adventure,Cormac McCarthy,375706674,309.0,Vintage ,English,5.2 x 0.7 x 8 inches,8.8 ounces,4.4,NO COUNTRY FOR OLD MEN,10.87,Books > Literature & Fiction > Fiction > Literary,"MCCARTHY, CORMAC",5706675,320.0,Random House Inc,English,5.75 x 8.25 x 0.50 Inches,,
