Name,Sale Price,Category,Author,ISBN10,Pages,Publisher,Language,Dimensions,Weight,Rating
"From Sand and Ash Paperback – December 1, 2016",$4.99 ,Books > Literature & Fiction > Genre Fiction,Amy Harmon,1503939324,384 pages,"Lake Union Publishing (December 1, 2016)",English,5.5 x 1 x 8.2 inches,12 ounces,4.7 out of 5 stars
"Cibola Burn (The Expanse) Paperback – May 5, 2015",$13.43 ,Books > Science Fiction & Fantasy > Science Fiction,James S. A. Corey,316334685,624 pages,"Orbit; Reprint edition (May 5, 2015)",English,6 x 1.6 x 9.2 inches,1.4 pounds,4.4 out of 5 stars
"The Da Vinci Code Paperback – March 31, 2009",$8.99 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Dan Brown,307474275,597 pages,"Anchor (March 31, 2009)",English,4.1 x 1.5 x 7.5 inches,10.4 ounces,4.5 out of 5 stars
"On the Edge of the Dark Sea of Darkness (The Wingfeather Saga) Paperback – March 18, 2008",$10.87 ,Books > Teen & Young Adult > Literature & Fiction,Andrew Peterson,1400073847,304 pages,"WaterBrook; 1St Edition edition (March 18, 2008)",English,6 x 0.8 x 9 inches,10.4 ounces,4.7 out of 5 stars
"An Extra Mile: A Story of Embracing God's Call (Sensible Shoes) Paperback – February 6, 2018",$14.87 ,Books > Christian Books & Bibles > Christian Living,Sharon Garlough Brown,830843329,373 pages,"IVP Books (February 6, 2018)",English,5.4 x 1.1 x 8.2 inches,1 pounds,4.9 out of 5 stars
"Half Broke Horses: A True-Life Novel Paperback – September 7, 2010",$9.59 ,Books > Literature & Fiction > Genre Fiction,Jeannette Walls,1416586296,272 pages,"Scribner; Reprint edition (September 7, 2010)",English,5.2 x 1.3 x 8 inches,8.8 ounces,4.6 out of 5 stars
"Runny Babbit: A Billy Sook Hardcover – January 6, 2015",$12.80 ,Books > Children's Books > Literature & Fiction,Shel Silverstein,60256532,96 pages,"HarperCollins; First Edition edition (January 6, 2015)",English,7.2 x 0.6 x 8.4 inches,1.1 pounds,4.6 out of 5 stars
"Dead Until Dark (Sookie Stackhouse/True Blood, Book 1) Mass Market Paperback – May 1, 2001",$5.99 ,Books > Literature & Fiction > Genre Fiction,Charlaine Harris,441008534,292 pages,"Ace Books (May 1, 2001)",English,4.2 x 0.8 x 6.8 inches,5.6 ounces,4.4 out of 5 stars
"Godsgrave: Book Two of the Nevernight Chronicle Hardcover – September 5, 2017",$18.35 ,Books > Literature & Fiction > Action & Adventure,Jay Kristoff,1250073030,448 pages,"St. Martin's Press; Signed edition (September 5, 2017)",English,6.3 x 1.5 x 9.4 inches,1.3 pounds,4.7 out of 5 stars
"Echoes of Honor Limited Leatherbound Edition (Honor Harrington) Leather Bound – May 1, 2018",$36.00 ,Books > Science Fiction & Fantasy > Science Fiction,David Weber,1481483242,,"Baen; Limited edition (May 1, 2018)",English,6.1 x 9.2 inches,1.7 pounds,4.5 out of 5 stars
"Mighty Morphin Power Rangers Vol. 3 Paperback – June 13, 2017",$11.55 ,Books > Comics & Graphic Novels > Graphic Novels,Kyle Higgins,1608869776,112 pages,"BOOM! Studios (June 13, 2017)",English,6.6 x 0.3 x 10.2 inches,10.4 ounces,4.5 out of 5 stars
"Tallarn (The Horus Heresy) Paperback – February 6, 2018",$12.19 ,Books > Science Fiction & Fantasy > Science Fiction,John French,1784966401,432 pages,"Games Workshop (February 6, 2018)",English,6 x 1.3 x 9.2 inches,1.3 pounds,4.0 out of 5 stars
"Sword Art Online 12 (light novel): Alicization Rising Paperback – December 19, 2017",$9.80 ,Books > Teen & Young Adult > Literature & Fiction,Reki Kawahara,316390453,216 pages,"Yen On (December 19, 2017)",English,5.5 x 0.6 x 8.2 inches,7.7 ounces,4.8 out of 5 stars
"The Wave in the Mind: Talks and Essays on the Writer, the Reader, and the Imagination Paperback – February 17, 2004",$18.36 ,Books > Literature & Fiction > History & Criticism,Ursula K. Le Guin,1590300068,336 pages,"Shambhala; 1 edition (February 17, 2004)",English,6 x 0.9 x 9 inches,1 pounds,4.6 out of 5 stars
"Head On: A Novel of the Near Future (Lock in) Hardcover – April 17, 2018",$17.10 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",John Scalzi,076538891X,336 pages,"Tor Books (April 17, 2018)",English,5.4 x 8.2 inches,1.7 pounds,
"Doctor Who: The Lost Dimension Book Two Hardcover – March 20, 2018",$22.49 ,Books > Comics & Graphic Novels > Graphic Novels,Cavan Scott,1785863479,112 pages,"Titan Comics (March 20, 2018)",English,6.9 x 0.4 x 10.5 inches,13.4 ounces,
"Heartbreak Hotel: An Alex Delaware Novel Paperback – November 28, 2017",$9.92 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Jonathan Kellerman,345541456,416 pages,"Ballantine Books; Reprint edition (November 28, 2017)",English,4.2 x 1 x 7.6 inches,7.7 ounces,4.1 out of 5 stars
"The Burial Hour (A Lincoln Rhyme Novel) Paperback – January 9, 2018",$10.99 ,Books > Literature & Fiction > Genre Fiction,Jeffery Deaver,1538745445,512 pages,"Grand Central Publishing; Reprint edition (January 9, 2018)",English,5.4 x 1.4 x 8 inches,13.9 ounces,3.9 out of 5 stars
"The King of Lies: A Novel Paperback – February 1, 2011",$9.98 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",John Hart,312677375,464 pages,"Minotaur Books; Reprint edition (February 1, 2011)",English,5.7 x 1.2 x 8.1 inches,1.4 pounds,4.2 out of 5 stars
"Pandemic Hardcover – December 11, 2018",$22.68 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Robin Cook,525535330,400 pages,"G.P. Putnam's Sons (December 11, 2018)",English,6 x 1 x 9 inches,1.4 pounds,
"Iron Lake: A Novel (Cork O'Connor Mystery Series) Paperback – June 9, 2009",$8.98 ,"Books > Mystery, Thriller & Suspense > Mystery",William Kent Krueger,1439157286,352 pages,"Atria Books; Reprint edition (June 9, 2009)",English,5.3 x 1 x 8.2 inches,14.4 ounces,4.4 out of 5 stars
"Kitchen (A Black cat book) Paperback – April 17, 2006",$10.50 ,Books > Literature & Fiction > World Literature,Banana Yoshimoto,802142443,160 pages,"Grove Press; 1st Black cat ed edition (April 17, 2006)",English,5 x 0.5 x 7.2 inches,4 ounces,4.3 out of 5 stars
"Nothing to Lose (Jack Reacher) Mass Market Paperback – March 24, 2009",$8.99 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Lee Child,044024367X,560 pages,"Dell; Reprint edition (March 24, 2009)",English,4.2 x 1.4 x 7.5 inches,10.4 ounces,3.9 out of 5 stars
"Blood Trail (A Joe Pickett Novel) Paperback – August 2, 2016",$8.98 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",C. J. Box,735211957,352 pages,"G.P. Putnam's Sons; Reprint edition (August 2, 2016)",English,4.2 x 0.9 x 7.6 inches,5.6 ounces,4.7 out of 5 stars
"2666: A Novel Paperback – September 1, 2009",$15.29 ,Books > Literature & Fiction > United States,Roberto Bolaño,312429215,912 pages,"Picador; Reprint edition (September 1, 2009)",English,5.6 x 1.6 x 8.3 inches,1.4 pounds,4.0 out of 5 stars
"Vengeance Hardcover – October 10, 2017",$17.23 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Newt Gingrich,1478923040,432 pages,"Center Street; First Edition edition (October 10, 2017)",English,6.4 x 1.4 x 9.4 inches,1.4 pounds,4.5 out of 5 stars
"The Dispossessed (Hainish Cycle) Mass Market Paperback – October 20, 1994",$3.31 ,Books > Literature & Fiction > Literary,Ursula K. Le Guin,61054887,400 pages,"Harper Voyager; Reprint edition (October 20, 1994)",English,4.2 x 1 x 6.8 inches,6.4 ounces,4.3 out of 5 stars
A Tale of Two Cities (Dover Thrift Editions) Unabridged Edition,,Books > Literature & Fiction > Genre Fiction,Charles Dickens,486406512,304 pages,"Dover Publications; Unabridged edition (December 31, 1998)",English,5.2 x 0.8 x 8.2 inches,8.5 ounces,4.5 out of 5 stars
"Memory Man (Memory Man series) Paperback – February 23, 2016",$8.49 ,Books > Literature & Fiction > Action & Adventure,David Baldacci,1455559806,509 pages,"Vision; Reissue edition (February 23, 2016)",English,4.2 x 1.2 x 7.8 inches,6.4 ounces,4.4 out of 5 stars
"Shadows of the Stone Benders (The Anlon Cully Chronicles) (Volume 1) Paperback – May 14, 2016",$14.39 ,Books > Literature & Fiction > Action & Adventure,K Patrick Donoghue,997316403,316 pages,"Leaping Leopard Enterprises, LLC; 1 edition (May 14, 2016)",English,6 x 0.8 x 9 inches,1 pounds,4.1 out of 5 stars
"Count to Ten: A Private Novel Paperback – November 14, 2017",$12.10 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James PattersonAshwin Sanghi,1538759632,400 pages,"Grand Central Publishing; Reprint edition (November 14, 2017)",English,5.2 x 1.1 x 8 inches,11.2 ounces,3.8 out of 5 stars
"The Light Between Oceans Paperback – April 2, 2013",$13.52 ,Books > Literature & Fiction > Genre Fiction,M.L. Stedman,1451681755,345 pages,"Scribner; Reprint edition (April 2, 2013)",English,5.2 x 0.7 x 8 inches,8.8 ounces,4.5 out of 5 stars
"Norwegian Wood Paperback – September 12, 2000",$12.50 ,Books > Literature & Fiction > Contemporary,Haruki MurakamiJay Rubin,375704027,298 pages,"Vintage; Translated from Japanese edition (September 12, 2000)",English,5.2 x 0.6 x 8 inches,7.8 ounces,4.3 out of 5 stars
"A Land Remembered Paperback – September 1, 1996",$8.44 ,Books > Literature & Fiction > Genre Fiction,Patrick D. Smith,1561641162,403 pages,"Pineapple Press; First Edition edition (September 1, 1996)",English,5.9 x 1.2 x 9 inches,1.4 pounds,4.7 out of 5 stars
"Hellbent: An Orphan X Novel Hardcover – January 30, 2018",$17.70 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Gregg Hurwitz,1250119170,416 pages,"Minotaur Books (January 30, 2018)",English,6.5 x 1.2 x 9.5 inches,1.3 pounds,4.8 out of 5 stars
"The Crow Hardcover – Special Edition, October 10, 2017",$19.49 ,Books > Comics & Graphic Novels > Graphic Novels,J. O'Barr,1501176994,272 pages,"Gallery 13; Reissue edition (October 10, 2017)",English,6.6 x 0.8 x 10.1 inches,2 pounds,4.6 out of 5 stars
"Ancillary Justice (Imperial Radch) Paperback – October 1, 2013",$9.70 ,Books > Science Fiction & Fantasy > Science Fiction,Ann Leckie,031624662X,416 pages,"Orbit; Later Printing edition (October 1, 2013)",English,5.5 x 1.2 x 8.2 inches,10.6 ounces,4.1 out of 5 stars
"The Winter Sea Paperback – December 1, 2010",$10.04 ,Books > Literature & Fiction > Genre Fiction,Susanna Kearsley,1402241372,544 pages,"Sourcebooks, Inc.; Reprint edition (December 1, 2010)",English,5.3 x 1.5 x 8 inches,11.2 ounces,4.5 out of 5 stars
"Solaris Paperback – November 20, 2002",$12.02 ,Books > Literature & Fiction > Genre Fiction,Stanislaw Lem,156027607,224 pages,Mariner (2002),English,5.3 x 0.7 x 8 inches,7.8 ounces,3.9 out of 5 stars
"Preacher Book One Paperback – June 18, 2013",$16.10 ,Books > Comics & Graphic Novels > Graphic Novels,Garth Ennis,1401240453,352 pages,"Vertigo (June 18, 2013)",English,6.6 x 0.5 x 10.2 inches,11.2 ounces,4.6 out of 5 stars
"Hellboy Library Edition, Volume 4: The Crooked Man and The Troll Witch Hardcover – June 28, 2011",$39.99 ,Books > Comics & Graphic Novels > Graphic Novels,Mike Mignola,1595826580,312 pages,"Dark Horse Books; Library Edition Volume 4: The Crooked Man and The Troll Witch edition (June 28, 2011)",English,9.3 x 1.2 x 12.3 inches,4.5 pounds,4.5 out of 5 stars
"Surviving Home: A Novel (The Survivalist Series) Paperback – July 24, 2013",$13.40 ,Books > Literature & Fiction > Action & Adventure,A. American,142181285,528 pages,"Plume (July 24, 2013)",English,5.3 x 1.2 x 8 inches,1.1 pounds,4.6 out of 5 stars
The Odyssey of Homer Reissue Edition,,Books > Literature & Fiction > Poetry,Richmond Lattimore,006124418X,374 pages,"Harper Perennial Modern Classics; Reissue edition (June 26, 2007)",English,5.3 x 0.9 x 8 inches,1.2 pounds,4.3 out of 5 stars
"The Tripods Collection: The White Mountains; The City of Gold and Lead; The Pool of Fire; When the Tripods Came Paperback – August 12, 2014",$22.99 ,Books > Children's Books > Science Fiction & Fantasy,John Christopher,1481415050,1088 pages,"Aladdin; Boxed Set edition (August 12, 2014)",English,5.1 x 3 x 7.6 inches,1.7 pounds,4.8 out of 5 stars
"Canto Bight (Star Wars): Journey to Star Wars: The Last Jedi Hardcover – December 5, 2017",$16.01 ,Books > Literature & Fiction > Genre Fiction,Saladin AhmedRae CarsonJohn Jackson Miller,152479953X,320 pages,"Del Rey (December 5, 2017)",English,6.5 x 1.1 x 9.5 inches,1.2 pounds,3.5 out of 5 stars
The Lands of Ice and Fire (A Game of Thrones): Maps from King's Landing to Across the Narrow Sea,$30.07 ,Books > Literature & Fiction > Action & Adventure,George R. R. Martin,345538544,,"Bantam; Media Tie In edition (October 30, 2012)",English,9.1 x 1.6 x 12 inches,3 pounds,4.2 out of 5 stars
"A Taste for Vengeance: A Bruno, Chief of Police novel (Bruno, Chief of Police Series) Hardcover – Deckle Edge, June 12, 2018",$25.95 ,"Books > Mystery, Thriller & Suspense > Mystery",Martin Walker,525519963,352 pages,"Knopf (June 12, 2018)",English,5.6 x 1 x 8.2 inches,1.2 pounds,
"Force of Nature (A Joe Pickett Novel) Paperback – March 5, 2013",$9.99 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",C. J. Box,425250652,480 pages,"G.P. Putnam's Sons (March 5, 2013)",English,4.2 x 1 x 7.5 inches,8.5 ounces,4.7 out of 5 stars
"The Closers (Harry Bosch) Mass Market Paperback – December 16, 2014",$8.00 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Michael Connelly,145555071X,496 pages,"Grand Central Publishing (December 16, 2014)",English,4.2 x 1 x 7.8 inches,9.1 ounces,4.6 out of 5 stars
"All Is Not Forgotten: A Novel Paperback – July 18, 2017",$12.95 ,Books > Literature & Fiction > Genre Fiction,Wendy Walker,1250097932,352 pages,"St. Martin's Griffin; Reprint edition (July 18, 2017)",English,5.5 x 0.9 x 8.2 inches,9.1 ounces,4.1 out of 5 stars
"Blink: A psychological thriller with a killer twist you'll never forget Paperback – February 15, 2017",$10.24 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",K. L. Slater,1786811294,326 pages,"Bookouture (February 15, 2017)",English,5.1 x 0.7 x 7.8 inches,14.1 ounces,4.2 out of 5 stars
"The Perfect Girl: A Novel Paperback – September 6, 2016",$9.41 ,"Books > Mystery, Thriller & Suspense > Mystery",Gilly Macmillan,62476769,464 pages,"William Morrow Paperbacks; First Edition edition (September 6, 2016)",English,5.3 x 1 x 8 inches,11.2 ounces,4.0 out of 5 stars
"Trick Baby Paperback – September 13, 2011",$10.79 ,Books > Literature & Fiction > United States,Iceberg Slim,1936399016,320 pages,"Cash Money Content; Original ed. edition (September 13, 2011)",English,5.2 x 0.9 x 8 inches,8.8 ounces,4.3 out of 5 stars
"Pushing Brilliance (Kyle Achilles) (Volume 1) Paperback – July 14, 2016",$14.45 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Tim Tigner,1535060239,378 pages,"CreateSpace Independent Publishing Platform (July 14, 2016)",English,5.2 x 0.9 x 8 inches,12 ounces,4.6 out of 5 stars
"The Big Book of the Continental Op Paperback – November 28, 2017",$16.37 ,Books > Literature & Fiction > Short Stories & Anthologies,Dashiell Hammett,525432957,752 pages,"Vintage Crime/Black Lizard (November 28, 2017)",English,7 x 1.2 x 9.1 inches,1.7 pounds,5.0 out of 5 stars
"The Little French Bistro: A Novel Hardcover – June 13, 2017",$15.04 ,Books > Literature & Fiction > Women's Fiction,Nina George,451495586,320 pages,"Crown; First American Edition edition (June 13, 2017)",English,5.7 x 1.1 x 8.5 inches,14.4 ounces,3.9 out of 5 stars
"Seven Stones to Stand or Fall: A Collection of Outlander Fiction Hardcover – June 27, 2017",$20.40 ,Books > Literature & Fiction > Genre Fiction,Diana Gabaldon,039959342X,544 pages,"Delacorte Press; First Edition edition (June 27, 2017)",English,6.5 x 1.6 x 9.5 inches,1.8 pounds,4.6 out of 5 stars
"Collision Point: A Brute Force Novel Mass Market Paperback – February 27, 2018",$6.47 ,Books > Literature & Fiction > United States,Lora Leigh,1250110327,336 pages,"St. Martin's Paperbacks (February 27, 2018)",English,4.4 x 0.9 x 6.9 inches,5.6 ounces,4.0 out of 5 stars
"The Orphan Master's Son: A Novel (Pulitzer Prize for Fiction) Paperback – August 7, 2012",$9.74 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Adam Johnson,812982622,442 pages,"Random House Trade Paperbacks; 1 edition (August 7, 2012)",English,5.2 x 1.1 x 8 inches,12 ounces,4.2 out of 5 stars
"Tom Clancy Power and Empire (A Jack Ryan Novel) Hardcover – November 28, 2017",$16.76 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Marc Cameron,735215898,592 pages,"G.P. Putnam's Sons; First Edition edition (November 28, 2017)",English,6.2 x 1.8 x 9.3 inches,1.8 pounds,4.1 out of 5 stars
"Yes Please Paperback – September 1, 2015",$10.25 ,Books > Biographies & Memoirs > Arts & Literature,Amy Poehler,006226835X,352 pages,"Dey Street Books; Reprint edition (September 1, 2015)",English,6 x 0.8 x 9 inches,1.5 pounds,4.2 out of 5 stars
"Middlesex: A Novel (Oprah's Book Club) Paperback – June 5, 2007",$10.99 ,Books > Literature & Fiction > Genre Fiction,Jeffrey Eugenides,312427735,544 pages,"Picador; 1st edition (June 5, 2002)",English,5.5 x 1 x 8.3 inches,14.1 ounces,4.3 out of 5 stars
"The Silent Corner: A Novel of Suspense (Jane Hawk) Paperback – October 31, 2017",$9.99 ,Books > Literature & Fiction > Action & Adventure,Dean Koontz,345546792,576 pages,"Bantam; Reprint edition (October 31, 2017)",English,4.2 x 1.2 x 7.5 inches,10.7 ounces,4.4 out of 5 stars
"No Country for Old Men Paperback – July 11, 2006",$10.87 ,Books > Literature & Fiction > Action & Adventure,Cormac McCarthy,375706674,309 pages,"Vintage (July 11, 2006)",English,5.2 x 0.7 x 8 inches,8.8 ounces,4.4 out of 5 stars
"The Red Tent - 20th Anniversary Edition: A Novel Paperback – August 21, 2007",$13.41 ,Books > Literature & Fiction > Genre Fiction,Anita Diamant,312427298,352 pages,"Picador; Reissue edition (August 21, 2007)",English,5.5 x 0.9 x 8.3 inches,13.6 ounces,4.4 out of 5 stars
"Outlander 4-Copy Boxed Set: Outlander, Dragonfly in Amber, Voyager, Drums of Autumn Mass Market Paperback – April 28, 2015",$29.26 ,Books > Literature & Fiction > Genre Fiction,Diana Gabaldon,1101887486,,"Dell; Reissue edition (April 28, 2015)",English,7 x 4.3 x 6.8 inches,4.4 pounds,4.8 out of 5 stars
"The Last Wish: Introducing the Witcher Paperback – July 18, 2017",$10.87 ,Books > Literature & Fiction > Genre Fiction,Andrzej Sapkowski,316438960,352 pages,"Orbit (July 18, 2017)",English,5.5 x 1 x 8.5 inches,11.2 ounces,4.6 out of 5 stars
"Dragon Ball (3-in-1 Edition), Vol. 7: Includes Vols. 19, 20 & 21 Paperback – December 2, 2014",$14.99 ,Books > Comics & Graphic Novels > Manga,Akira Toriyama,1421564726,552 pages,"VIZ Media LLC; 3rd ed. edition (December 2, 2014)",English,5 x 1.3 x 7.5 inches,12 ounces,5.0 out of 5 stars
"Horus Rising (The Horus Heresy) Mass Market Paperback – August 26, 2014",$9.94 ,Books > Science Fiction & Fantasy > Science Fiction,Dan Abnett,1849707448,416 pages,"Games Workshop; Reprint edition (August 26, 2014)",English,4.2 x 1.2 x 6.7 inches,7 ounces,4.5 out of 5 stars
